index,comment,expression_emoji,label
4843,මචන් ඔය මගුල නවත්තලා කොන්දක් තියෙනවානම් පුලුවන්නම් කරලා පෙන්නපන් ඔය දෙසපාලනය කරන අයගෙන් මෙ රටට මොකක්ද වෙලා තියෙන්නෙ කියලා අන්න එදාට උබ නියම කොල්ලෙක්.පුලුවන්නම් කරලා පෙන්නනවාද .,😡,1
4844,"හැබැයි ඒ මේ ආණ්ඩුවේ විතරක් නෙවෙයි , රට හූරාගෙන තමන්ගෙ බූදලය කියල හිතාගෙන , රට උගස් තියල සල්ලි නයට අරගෙන තමතමන්ගෙ පරම්පරාවෙ එවුන්ටයි හිතවත් එවුන්ටයි බෙදාගෙන කන සියලුම දේශපාලකයන් දුටු දුටු තැන මරලා දාන දිනය වැඩි ඈතක නෑ",😂,1
4845,ලංකාව මොකක්ද.. මෙිකෙ ඉන්නෙ වාහනයක් ගත්තම අලි ඔලුවෙන් ඉන්න පාරෙ යන වෙන එකෙක් ගැන හිතන්නැති නිරැවත් පිංපියො වගෙ එවුන් ටිකක් නෙ.,😂,1
4846,උඹ ලෝකයක් ඉස්සරහ හදාගත්ත නම්බුව ලංකාවේ කාලකණ්ණි එක විනාඩියේන් නැති කරයි..... බන්... ඒ හන්ද දේශපාලනය කරන්ට එන්ට එපා මචංංංංං... ගුඩ්ලක්...,🤣,2
4847,උඹ ලෝකයක් ඉස්සරහ හදාගත්ත නම්බුව ලංකාවේ කාලකණ්ණි එක විනාඩියේන් නැති කරයි..... බන්... ඒ හන්ද දේශපාලනය කරන්ට එන්ට එපා මචංංංංං... ගුඩ්ලක්...,😊,2
4848,උඹ ලෝකයක් ඉස්සරහ හදාගත්ත නම්බුව ලංකාවේ කාලකණ්ණි එක විනාඩියේන් නැති කරයි..... බන්... ඒ හන්ද දේශපාලනය කරන්ට එන්ට එපා මචංංංංං... ගුඩ්ලක්...,🥰,2
4849,උඹ ලෝකයක් ඉස්සරහ හදාගත්ත නම්බුව ලංකාවේ කාලකණ්ණි එක විනාඩියේන් නැති කරයි..... බන්... ඒ හන්ද දේශපාලනය කරන්ට එන්ට එපා මචංංංංං... ගුඩ්ලක්...,❤️,2
4850,උඹ ලෝකයක් ඉස්සරහ හදාගත්ත නම්බුව ලංකාවේ කාලකණ්ණි එක විනාඩියේන් නැති කරයි..... බන්... ඒ හන්ද දේශපාලනය කරන්ට එන්ට එපා මචංංංංං... ගුඩ්ලක්...,🔥,2
4851,උඹ ලෝකයක් ඉස්සරහ හදාගත්ත නම්බුව ලංකාවේ කාලකණ්ණි එක විනාඩියේන් නැති කරයි..... බන්... ඒ හන්ද දේශපාලනය කරන්ට එන්ට එපා මචංංංංං... ගුඩ්ලක්...,😡,1
4852,පල්ලියකට ගලක් වැදුනත් පරසක්වල ගහන මූ පන්සල් බිමට සමතලා කරද්දී සද්ද නෑ.මූට කොහොමත් ඡන්දෙ නම් දෙන්නෙ නෑ.,😂,1
4853,පංසල් විනාශ කරද්දී ඇරෙන්නේ නැති සංගාගේ කට පල්ලියට ගල් ගහද්දි ඇරුණා .එහෙම නායකත්වයක් සිංහල රට ජාතිය හදයිද,😂,1
4854,රට හදන්න ඕනේ නම් එන්ජීඕ ගැට වලින් මිදී ගෙදරට වී ඉන්න,🤣,2
4855,රට හදන්න ඕනේ නම් එන්ජීඕ ගැට වලින් මිදී ගෙදරට වී ඉන්න,😊,2
4856,රට හදන්න ඕනේ නම් එන්ජීඕ ගැට වලින් මිදී ගෙදරට වී ඉන්න,🥰,2
4857,රට හදන්න ඕනේ නම් එන්ජීඕ ගැට වලින් මිදී ගෙදරට වී ඉන්න,❤️,2
4858,රට හදන්න ඕනේ නම් එන්ජීඕ ගැට වලින් මිදී ගෙදරට වී ඉන්න,🔥,2
4859,රට හදන්න ඕනේ නම් එන්ජීඕ ගැට වලින් මිදී ගෙදරට වී ඉන්න,😡,1
4860,රට හදන්න කලින් මිනිසුන් රවටන ප්‍රචාරක දැන්විම් වලින් මුදල් හම්බ කරන එක නවත්වා සමාජයට සේවයක් කරන්න.,🤣,2
4861,රට හදන්න කලින් මිනිසුන් රවටන ප්‍රචාරක දැන්විම් වලින් මුදල් හම්බ කරන එක නවත්වා සමාජයට සේවයක් කරන්න.,😊,2
4862,රට හදන්න කලින් මිනිසුන් රවටන ප්‍රචාරක දැන්විම් වලින් මුදල් හම්බ කරන එක නවත්වා සමාජයට සේවයක් කරන්න.,🥰,2
4863,රට හදන්න කලින් මිනිසුන් රවටන ප්‍රචාරක දැන්විම් වලින් මුදල් හම්බ කරන එක නවත්වා සමාජයට සේවයක් කරන්න.,❤️,2
4864,රට හදන්න කලින් මිනිසුන් රවටන ප්‍රචාරක දැන්විම් වලින් මුදල් හම්බ කරන එක නවත්වා සමාජයට සේවයක් කරන්න.,🔥,2
4865,රට හදන්න කලින් මිනිසුන් රවටන ප්‍රචාරක දැන්විම් වලින් මුදල් හම්බ කරන එක නවත්වා සමාජයට සේවයක් කරන්න.,😡,1
4866,ජයසූරියත් ආවෙ..කෝ රට හැදුවද ? හැදුවද ? නෑ..නෙ...නෑ නෙ...ඌ ලමයි හැදුවා,😂,1
4867,ආ එතකොට අපිටත් ඇඩ් එකක ඉන්න පුළුවන් වෙයි නේ..,🤣,2
4868,ආ එතකොට අපිටත් ඇඩ් එකක ඉන්න පුළුවන් වෙයි නේ..,😊,2
4869,ආ එතකොට අපිටත් ඇඩ් එකක ඉන්න පුළුවන් වෙයි නේ..,🥰,2
4870,ආ එතකොට අපිටත් ඇඩ් එකක ඉන්න පුළුවන් වෙයි නේ..,❤️,2
4871,ආ එතකොට අපිටත් ඇඩ් එකක ඉන්න පුළුවන් වෙයි නේ..,🔥,2
4872,ආ එතකොට අපිටත් ඇඩ් එකක ඉන්න පුළුවන් වෙයි නේ..,😡,1
4873,පොන්නයො රට පලනය කරනකොට ඔහොම තමා.ජිවිතේ අසාවෙන් බලපු එකම දේ ක්‍රිකට් එකත් නැති කරා මේ පොන්නයො,😂,1
4874,ඔය කාරනය හරියට විග්‍රහ කරන්න ඩුප්ලිකේට් මහමෙව්නාවේ ඩුප්ලිකේට් කල්‍යාණ මිතුරන්ට පුලුවන් නම් දිව්‍ය ලෝක promote කරයි‍ ද?,🤣,2
4875,ඔය කාරනය හරියට විග්‍රහ කරන්න ඩුප්ලිකේට් මහමෙව්නාවේ ඩුප්ලිකේට් කල්‍යාණ මිතුරන්ට පුලුවන් නම් දිව්‍ය ලෝක promote කරයි‍ ද?,😊,2
